comment_id,status_id,parent_id,comment_message,comment_author,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special 
10155865524938675_10155865954153675,6491828674_10155865524938675,,Time to resign Turtle boy!,Dan Macro,2017-10-11 15:13:28,0,0,0,0,0,0,0,0
10155865524938675_10155865710758675,6491828674_10155865524938675,,Is that mic wireless ?,Ray Michelsen,2017-10-11 13:48:42,0,0,0,0,0,0,0,0
10155865524938675_10155866229668675,6491828674_10155865524938675,,GOP the new domestic terrorrists,John C. Cunningham,2017-10-11 17:28:36,0,0,0,0,0,0,0,0
10155865524938675_10155866932308675,6491828674_10155865524938675,,He shoul be in jail,Sheila Sherer,2017-10-12 00:01:21,0,0,0,0,0,0,0,0
10155865524938675_10155866491653675,6491828674_10155865524938675,,Help me MR WIZARD,Antonio Javier Alvarez,2017-10-11 20:04:42,0,0,0,0,0,0,0,0
10155865524938675_10155865812018675,6491828674_10155865524938675,,Obstructionists on both sides. Term limits,Sean Lewis,2017-10-11 14:22:14,0,0,0,0,0,0,0,0
10155865524938675_10155865690693675,6491828674_10155865524938675,,"The rule of law means law is law and “law is law” means shut up, criminal arbitrariness rules.",Benoît Guillette,2017-10-11 13:39:16,1,1,0,0,0,0,0,0
10155865524938675_10155865677933675,6491828674_10155865524938675,,[[PHOTO]],Garry Neal,2017-10-11 13:32:08,1,1,0,0,0,0,0,0
10155865524938675_10155865890343675,6491828674_10155865524938675,,[[PHOTO]],Bert C Gonzalez,2017-10-11 14:48:42,0,0,0,0,0,0,0,0
10155865515453675_10155865966248675,6491828674_10155865515453675,,"Unless you've got a better idea, shut your yap. War is not a better idea, and neither is allowing Iran to develop nuclear weapons. Donald Trump is driven by a massive inferiority complex to Barack Obama. It's pathetic and extremely dangerous.",Ron Byrum,2017-10-11 15:20:54,24,23,1,0,0,0,0,0
10155865515453675_10155865734978675,6491828674_10155865515453675,,Iran has already successfully demonstrated with sanctions in place it can manage a nuclear program. What do we gain by saying we’ll back out? They’ll continue development unmonitored? They’ll continue getting hardware and support through back channels.,Michael Felder,2017-10-11 13:58:46,13,13,0,0,0,0,0,0
10155865515453675_10155866275318675,6491828674_10155865515453675,10155865515453675_10155865734978675,[[PHOTO]],Gary White,2017-10-11 17:56:01,0,0,0,0,0,0,0,0
10155865515453675_10155866465513675,6491828674_10155865515453675,10155865515453675_10155865734978675,"They are complying with IAEA and not enriching weapon grade uranium. With or Without US, they will continue to work with Europeans plus Russia to work within the structure of the agreement. By unilaterally revoking the deal, the only loser will be US on every level.",Sam Jafarian,2017-10-11 19:50:04,2,2,0,0,0,0,0,0
10155865515453675_10155866737023675,6491828674_10155865515453675,10155865515453675_10155865734978675,"Gary White  as an American and a fan of PBS you should already know this. Start with Abdul Qadeer khan, Olli Heinonen and Emadi Kiyaei. There are some excellent programs on frontline to bring you up to speed since this is complicated history going all the way back to Nixon when the US built the first reactor for Iran.",Michael Felder,2017-10-11 22:14:30,0,0,0,0,0,0,0,0
10155865515453675_10155868718998675,6491828674_10155865515453675,10155865515453675_10155865734978675,"If not for Operation Ajax in 1953 that replaced Iran's democratically elected president with the brutal and hated Pahlevi regime, Iran today could have been a modern secular socialist democracy instead of an autocratic theocracy hostile to and suspicious of the West. 

The tense relationship was exacerbated by the terrorist murder of nearly 300 civilians when the USS Vincennes shot down Iran Air Flight 655 on July 3, 1988. 

Why shouldn't the Iranians distrust the US?",Ray H Ramage,2017-10-12 15:59:47,0,0,0,0,0,0,0,0
10155865515453675_10155865882363675,6491828674_10155865515453675,,"If Trump backs out of this deal, it will effectively cripple every future president for the next 100 years.  What country will ever make an agreement with the U.S. about ANYTHING if they feel the next president will just back out of it?",Richard White,2017-10-11 14:45:51,17,17,0,0,0,0,0,0
10155865515453675_10155865977783675,6491828674_10155865515453675,10155865515453675_10155865882363675,Hopefully the rest of the world realizes this idiot is NOt the norm.,Jennifer Richardson,2017-10-11 15:28:21,2,2,0,0,0,0,0,0
10155865515453675_10155866720438675,6491828674_10155865515453675,10155865515453675_10155865882363675,"Not the norm, but it still sets a precedent that should never be allowed.",George Theriault,2017-10-11 22:08:42,0,0,0,0,0,0,0,0
10155865515453675_10155866979303675,6491828674_10155865515453675,10155865515453675_10155865882363675,"This is another thing that the US was not the only country involved. . .it was a compilation of all the allies! And they said this, about that!

http://www.pbs.org/newshour/bb/iran-nuclear-deal-will-remain-valid-regardless-u-s-decision-says-eu-policy-chief/",Irene Kessler,2017-10-12 00:43:25,0,0,0,0,0,0,0,0
10155865515453675_10155866350918675,6491828674_10155865515453675,,"If he backs out of the deal, two things WILL happen and two things WILL NOT happen.

What WILL happen:

1) Iran will develope nuclear weapons and destroy any hope of balance in the region, leading to a rush for nuclear weapons from all opposing nations. Soon after, Isreal and Saudi Arabia will also have nukes.
2) Iran will keep all the money from the already released sanctions, will have no reason to negotiate with the Americans again, and be able to run their propaganda at full force about the ""Treacherous Americans"". Our international credibility will be further eroded.

What will NOT happen:
1) Iran will NOT come back to the table with America. They got what they want, the cat is out of the bag, and now we either stick to the deal or let them do anything they want.
2) America will NOT get another chance like this ever again. No nation will bargain with us on Nuclear Weapons if they think we might go back on our word. If we cannot be trusted, we will not be trusted.

This is the kind of dumb idea only Partisans could support. Your loyalty to the corrupt usurpers of Democracy will destroy our negotiating power across the globe. Please reconsider, pressure your congress to make the ONLY rational decision: Support the strongest nuclear inspection program in the History of the World.",Robin Morgan,2017-10-11 18:45:29,2,2,0,0,0,0,0,0
10155865515453675_10155866621128675,6491828674_10155865515453675,,"Robert Reich
1 hr · 
Trump's latest public outbursts are only the tip of the iceberg. New reports out of the White House paint a picture of a president who is unravelling and on the brink of breakdown. The situation has reportedly gotten so out of control that:

1) Chief John Kelly and Secretary of Defense Jim Mattis have discussed ways to stop Trump should he order a nuclear attack.

2) Kelly has tried to keep Trump focused by intercepting outside phone calls to the White House and restricting access to the Oval Office. This has apparently frustrated Trump, and Kelly could soon be on the way out.

3) Many his of advisors believe he is ""unstable"" and ""unravelling"" quickly.

4) Trump has reportedly told his longtime bodyguard, “I hate everyone in the White House! There are a few exceptions, but I hate them!”

Most importantly, some advisors inside the White House are concerned that Trump has become so unhinged that members of the cabinet could invoke the 25th Amendment to remove him from office. Bannon even raised the possibility with the president directly.

For the good of the country, this madman must be removed from office. If Mattis and others are this concerned about his mental state, they have an obligation to put the safety and security of the country over their loyalty the president.",Daniel Craig,2017-10-11 21:22:54,2,2,0,0,0,0,0,0
10155865515453675_10155866592243675,6491828674_10155865515453675,,Wait Did they really expect Trump to keep any deal. Why start now? He's never kept his word in his life. He's left thousands of employees and investors hanging and he can't even get a bank loan now LOL.,Steven Medico,2017-10-11 21:03:04,2,2,0,0,0,0,0,0
10155865515453675_10155865808463675,6491828674_10155865515453675,,The other nations in the pact are still going to keep it. It's not like the US pulling out unravels it. IAEA doesn't need the US to conduct inspections.,Bob Borrelli,2017-10-11 14:21:16,4,4,0,0,0,0,0,0
10155865515453675_10155865914748675,6491828674_10155865515453675,,"All this ranting and raving about Iran and North Korea while Myanmar continues to commit unspeakable atrocities against the Rohingya without apparent concern from the White House.  This is the ""and then what?"" Administration.  Everything sounds blustery and amazing until you get to the ""and then what?"" part.",Bill Van Dyk,2017-10-11 14:56:24,2,2,0,0,0,0,0,0
10155865515453675_10155865933803675,6491828674_10155865515453675,,"Our Secretary of State at the time, John Kerry, was bullied and shouted down like a child at the ""negotiations"" that formed this agreement that was described as ""a gold paved path to nuclear weapons"" . Not worth the paper it's printed on. Iran predictably began violating the already bad for America deal before the ink dried. Shred it , Mr. President !",Mike Doss,2017-10-11 15:02:51,2,1,0,0,1,0,0,0
10155865515453675_10155866276558675,6491828674_10155865515453675,10155865515453675_10155865933803675,Evidence?,Gary White,2017-10-11 17:56:36,1,1,0,0,0,0,0,0
10155865515453675_10155866278038675,6491828674_10155865515453675,10155865515453675_10155865933803675,"It was reported, it's up to you to keep yourself informed and research , not my job.",Mike Doss,2017-10-11 17:57:48,1,0,0,0,1,0,0,0
10155865515453675_10155866297818675,6491828674_10155865515453675,10155865515453675_10155865933803675,Mike Doss...even if he shreds it...it's a UN issue too..your president is a fking moron..as stated by Tillerson,Renata Maniw,2017-10-11 18:09:29,4,4,0,0,0,0,0,0
10155865515453675_10155866407818675,6491828674_10155865515453675,10155865515453675_10155865933803675,"Mike Doss Encouraging honest, objective and rational thinking before you reach this conclusion.  It's super complicated.  More than you or I (normal folk) can even begin to understand.",Gail Yarbrough Perry,2017-10-11 19:17:39,1,1,0,0,0,0,0,0
10155865515453675_10155866581323675,6491828674_10155865515453675,10155865515453675_10155865933803675,Our president will do what's in the best interest of the United States of America and won't allow the hate filled Iranians to dictate.,Mike Doss,2017-10-11 20:55:10,2,0,0,1,1,0,0,0
10155865515453675_10155866621223675,6491828674_10155865515453675,10155865515453675_10155865933803675,"Mike let me point out all the things you ignore.  1 ) This is a UN agreement,  US pulls out Europe Russia and China will not enforce anything. 2) Russia and China will sell defensive weapons to Iran. 3)the French, German and Russia  will continue trading with Iran. 4) No country will sign another agreement with Trump.",Stephen Lanham,2017-10-11 21:22:57,2,2,0,0,0,0,0,0
10155865515453675_10155866964648675,6491828674_10155865515453675,10155865515453675_10155865933803675,"Stephen they already are supplying weapons to Iran, if the agreement were really in the U.S. best interest why was it not on treaty form, which would ensure commitment, the Russians and Chinese aren't enforcing anything now, reports are in centrifuges are being stored at Iranian military installations which are barred to inspectors from the UN. IAEA. So what difference does it make logically??",Robert Smith,2017-10-12 00:28:50,0,0,0,0,0,0,0,0
10155865515453675_10155866985218675,6491828674_10155865515453675,10155865515453675_10155865933803675,"The maniacs want to destroy Israel and the US, they will do as Hussein did and break UN resolutions, and not allow inspections. We will build another coalition and there will be Desert Storm all over again. The alternative is let them continue to grow their nuclear program like NK under Obama, continue the mamby pamby talking until they nuke Israel and the US.",Mike Doss,2017-10-12 00:49:17,0,0,0,0,0,0,0,0
10155865515453675_10155867020023675,6491828674_10155865515453675,10155865515453675_10155865933803675,Trumpsuckers are so utterly stupid.,Roberto Ribas,2017-10-12 01:25:07,2,2,0,0,0,0,0,0
10155865515453675_10155867028963675,6491828674_10155865515453675,10155865515453675_10155865933803675,"What do you propose there, brainiac ?",Mike Doss,2017-10-12 01:34:42,0,0,0,0,0,0,0,0
10155865515453675_10155867242473675,6491828674_10155865515453675,10155865515453675_10155865933803675,"Mike Doss not leaving an agreement that has clearly stopped Irans nuclear program. Not pissing off every ally in the world. Not ruining the only chance for a political solution in NK, because if we kill the agreement with Iran, there is no reason for NK to negotiate ever, so that leaves you morons two choices: attack them now, or accept they will have nukes that can reach the USA",Roberto Ribas,2017-10-12 05:07:46,0,0,0,0,0,0,0,0
10155865515453675_10155868214858675,6491828674_10155865515453675,10155865515453675_10155865933803675,"Clearly stopped Iran's nuclear program ? I laugh. Because the media told you it was so good ? Bill Clinton "" negotiated "" with NK, that's how they got nukes ! Why is it so hard for liberals to understand that the Iranians and the NK don't care about negotiations, they only see them as weakness on our part and a chance to buy time. All they care about is power and destroying the only power that can or will stop their evil, Us !",Mike Doss,2017-10-12 12:48:52,0,0,0,0,0,0,0,0
10155865515453675_10155868661888675,6491828674_10155865515453675,10155865515453675_10155865933803675,This post is totally full of s***. It is in no one's interest to shred this agreement and whoever wrote this is either being paid or complete moron,Scott Smith,2017-10-12 15:29:40,0,0,0,0,0,0,0,0
10155865515453675_10155868908218675,6491828674_10155865515453675,10155865515453675_10155865933803675,Appears that de-Nile ain't just a river in Egypt 😅,Mike Doss,2017-10-12 17:56:28,0,0,0,0,0,0,0,0
10155865515453675_10155865955473675,6491828674_10155865515453675,,"Trump made a deal with the Democrats on DACA, and then backed out of it, just like he is backing out of this deal with Iran.

Trump is well deserving of his title ""Liar in Chief""...",Tom Thurlow,2017-10-11 15:14:13,4,4,0,0,0,0,0,0
10155865515453675_10155867735853675,6491828674_10155865515453675,,Could we as people be in any more danger with this guy??? When are our politician and people going to start speaking up? This president has to go.,Debbie Silver Cazares,2017-10-12 09:30:12,0,0,0,0,0,0,0,0
10155865515453675_10155867790353675,6491828674_10155865515453675,,"In other words,  our president is saying a treaty with the United States isn't worth the paper it's written on.",Dale Ogden,2017-10-12 09:59:47,0,0,0,0,0,0,0,0
10155865515453675_10155866334393675,6491828674_10155865515453675,,"The experiences Republicans had with Repeal and Replace of ACA have taught Democrats that Republicans are unable to deliver on their promises of something better.  Fool me once, shame on you.  Fool me twice, shame on me.",George Theriault,2017-10-11 18:33:12,1,1,0,0,0,0,0,0
10155865515453675_10155865666198675,6491828674_10155865515453675,,"Iran's Revolutionary Guard is threatening war with the US.  I'm not sure our allies will have our back on this one...a two-front world war with nukes involved.  Thanks, Trump.",Marla McCulloch Soroka,2017-10-11 13:25:06,4,4,0,0,0,0,0,0
10155865515453675_10155869455203675,6491828674_10155865515453675,,"Ditching the deal would be a catastrophic blunder, which is why you can be certain Putin’s b___h will do it",David Gregory,2017-10-12 23:05:00,0,0,0,0,0,0,0,0
10155865515453675_10155866670813675,6491828674_10155865515453675,,it's not contrary to America's interests. It's an Obama deal so it has to go. Trump hates Obama to the core of his being.,Marlene Autio-Horne,2017-10-11 21:48:14,0,0,0,0,0,0,0,0
10155865515453675_10155865793913675,6491828674_10155865515453675,,He needs to go to Saudi Arabia and kiss some rings they will tell him what to do about Iran,Charles Summers,2017-10-11 14:17:26,3,3,0,0,0,0,0,0
10155865515453675_10155865816418675,6491828674_10155865515453675,,The deal is better than no deal. The deal has slowed Iran Nuk. devolment.,Bruce Russell,2017-10-11 14:23:52,2,2,0,0,0,0,0,0
10155865515453675_10155866032503675,6491828674_10155865515453675,,The other countries involved in this deal are also saying leave it in place,Deborah Kliegl,2017-10-11 15:51:43,3,3,0,0,0,0,0,0
10155865515453675_10155866980008675,6491828674_10155865515453675,,"This is another thing that the US was not the only country involved. . .it was a compilation of all the allies! And they said this, about that!

http://www.pbs.org/newshour/bb/iran-nuclear-deal-will-remain-valid-regardless-u-s-decision-says-eu-policy-chief/",Irene Kessler,2017-10-12 00:43:52,1,1,0,0,0,0,0,0
10155865515453675_10155865813073675,6491828674_10155865515453675,,can we get our 400 million back........,Chuck Altman,2017-10-11 14:22:42,2,1,0,0,1,0,0,0
10155865515453675_10155866300383675,6491828674_10155865515453675,10155865515453675_10155865813073675,Wasn't yours in the first place,Renata Maniw,2017-10-11 18:11:11,3,3,0,0,0,0,0,0
10155865515453675_10155867021913675,6491828674_10155865515453675,10155865515453675_10155865813073675,"Was Iran's money , we lost in the world court",Roberto Ribas,2017-10-12 01:27:02,2,2,0,0,0,0,0,0
10155865515453675_10155866718308675,6491828674_10155865515453675,,"If it's the wrong idea, Trumps all about it.",Don Wilson,2017-10-11 22:07:40,2,2,0,0,0,0,0,0
10155865515453675_10155866421323675,6491828674_10155865515453675,,The UN and world powers support the deal. Time to dump Trump.,John Lombardi,2017-10-11 19:26:01,2,2,0,0,0,0,0,0
10155865515453675_10155866246788675,6491828674_10155865515453675,,We've got to get him out.  Are we going to wait until the first nuclear bomb goes off?????,Pam Wilder,2017-10-11 17:40:07,1,1,0,0,0,0,0,0
10155865515453675_10155865663948675,6491828674_10155865515453675,,"Zizek: ""If the basic underlying axiom of the Cold War was MAD (Mutually Assured Destruction), the axiom of today’s War on Terror seems to be the opposite one, that of NUTS (Nuclear Utilization Target Selection), i.e., the idea that, by means of a surgical strike, one can destroy the enemy’s nuclear capacities while the anti-missile shield is protecting us from a counter-strike. More precisely, the US adopts a differential strategy: it acts as if it continues to trust the MAD logic in its relations with Russia and China, while it is tempted to practise NUTS with Iran and North Korea.

The paradoxical mechanism of MAD inverts the logic of the ‘self-realizing prophecy’ into a ‘self-stultifying intention’: the very fact that each side can be sure that, should it decide to launch a nuclear attack, the other side will respond with full destructive force, guarantees that no side will start a war. The logic of NUTS is, on the contrary, that the enemy can be forced to disarm if it is assured that we can strike at them without risking a counter-attack. The very fact that two directly contradictory strategies are mobilized simultaneously by the same superpower bears witness to the fantasmatic character of this entire reasoning.""

Slavoj Zizek, THE COURAGE OF HOPELESSNESS : Chronicles of a Year of Acting Dangerously, Allen Lane, 2017",Benoît Guillette,2017-10-11 13:23:45,3,2,0,0,0,1,0,0
10155865515453675_10155865706938675,6491828674_10155865515453675,10155865515453675_10155865663948675,"What anti-missile shields?  The giant impenetrable domes over Japan, South Korea, the US, elsewhere?  Citation please.",Betsy Brune,2017-10-11 13:47:01,0,0,0,0,0,0,0,0
10155865515453675_10155865726848675,6491828674_10155865515453675,10155865515453675_10155865663948675,Betsy Brune any general definition will do,Benoît Guillette,2017-10-11 13:55:13,0,0,0,0,0,0,0,0
10155865515453675_10155865820538675,6491828674_10155865515453675,,Well at least it's obvious that they are just against anything Trump does.,Sean Lewis,2017-10-11 14:25:13,0,0,0,0,0,0,0,0
10155865515453675_10155865846273675,6491828674_10155865515453675,10155865515453675_10155865820538675,Perhaps they think that since it was agreed to after much debate that we should honor our commitments. When our word becomes useless we will cease to be a great nation.,Patricia Russell,2017-10-11 14:34:11,0,0,0,0,0,0,0,0
10155865515453675_10155865848503675,6491828674_10155865515453675,10155865515453675_10155865820538675,Much debate? Yeah the debate was from those Democrats saying the deal was garbage. You have no idea what the deal even says or you would agree with me.,Sean Lewis,2017-10-11 14:35:17,0,0,0,0,0,0,0,0
10155865515453675_10155866164558675,6491828674_10155865515453675,10155865515453675_10155865820538675,Yes exactly get rid of him also!,Sean Lewis,2017-10-11 16:54:39,0,0,0,0,0,0,0,0
10155865515453675_10155866274503675,6491828674_10155865515453675,,What does the Pentagon and CIA have to say about this?,Louise Shurtleff,2017-10-11 17:55:32,0,0,0,0,0,0,0,0
10155865515453675_10155865706498675,6491828674_10155865515453675,,When are the pathetic lefties going to figure out………… they’re not making the rules anymore?,Debbie Wallace Evans,2017-10-11 13:46:49,0,0,0,0,0,0,0,0
10155865515453675_10155865769568675,6491828674_10155865515453675,10155865515453675_10155865706498675,World politics is not for divas,Ritva Kiiski Berggren,2017-10-11 14:09:23,2,2,0,0,0,0,0,0
10155865515453675_10155865890498675,6491828674_10155865515453675,10155865515453675_10155865706498675,Ritva Kiiski Berggren  then mind your own,Debbie Wallace Evans,2017-10-11 14:48:46,0,0,0,0,0,0,0,0
10155865515453675_10155865912303675,6491828674_10155865515453675,10155865515453675_10155865706498675,"Left right both wings of the same bird.
We work together or its the end for all of us.
Stop acting like trump toddler's",Victoria Lopez,2017-10-11 14:55:43,1,1,0,0,0,0,0,0
10155865515453675_10155866167898675,6491828674_10155865515453675,10155865515453675_10155865706498675,Ed Weigandt   YIKES… ooooo that stung 🙄🙄 #MAGA,Debbie Wallace Evans,2017-10-11 16:57:01,0,0,0,0,0,0,0,0
10155865515453675_10155866303478675,6491828674_10155865515453675,10155865515453675_10155865706498675,Debs...i'm offended by your stupidity in this day and age,Renata Maniw,2017-10-11 18:13:24,1,0,0,0,1,0,0,0
10155865515453675_10155866428158675,6491828674_10155865515453675,10155865515453675_10155865706498675,Debs...could be std,Renata Maniw,2017-10-11 19:30:02,0,0,0,0,0,0,0,0
10155865515453675_10155867471163675,6491828674_10155865515453675,,Adolph trump loves to keep people dancing on hot tin roof so HE CAN PLAY RING MASTER.. F......k him,Frank Prince Brambille,2017-10-12 07:00:50,0,0,0,0,0,0,0,0
10155865515453675_10155865591743675,6491828674_10155865515453675,,And urge him to resign!,Walt Garvin,2017-10-11 13:05:47,8,7,1,0,0,0,0,0
10155865515453675_10155865647808675,6491828674_10155865515453675,10155865515453675_10155865591743675,How about impeach the moron!,Victoria Lopez,2017-10-11 13:15:47,2,2,0,0,0,0,0,0
10155865515453675_10155865707043675,6491828674_10155865515453675,10155865515453675_10155865591743675,😢😢🤧,Debbie Wallace Evans,2017-10-11 13:47:04,0,0,0,0,0,0,0,0
10155865515453675_10155867513908675,6491828674_10155865515453675,,It's an international framework.,David Rice,2017-10-12 07:25:39,0,0,0,0,0,0,0,0
10155865515453675_10155866854158675,6491828674_10155865515453675,,45 is a destroyer. Keep that in mind.,Tish Garcia,2017-10-11 23:04:15,0,0,0,0,0,0,0,0
10155865515453675_10155865887203675,6491828674_10155865515453675,,[[PHOTO]],Bert C Gonzalez,2017-10-11 14:47:41,0,0,0,0,0,0,0,0
10155865515453675_10155865937008675,6491828674_10155865515453675,10155865515453675_10155865887203675,Michelle Obama is jealous.,Brian Renfroe,2017-10-11 15:04:18,1,0,0,0,1,0,0,0
10155865515453675_10155866306368675,6491828674_10155865515453675,10155865515453675_10155865887203675,Or maybe you are Brian...how small is yours? Smaller than Donny' s?,Renata Maniw,2017-10-11 18:15:31,1,0,0,0,1,0,0,0
10155865515453675_10155866596208675,6491828674_10155865515453675,10155865515453675_10155865887203675,,Bert C Gonzalez,2017-10-11 21:06:29,0,0,0,0,0,0,0,0
10155865515453675_10155865747703675,6491828674_10155865515453675,,Stupid dems,Terry Camper,2017-10-11 14:03:34,0,0,0,0,0,0,0,0
10155865515453675_10155865746188675,6491828674_10155865515453675,,😂,Terry Camper,2017-10-11 14:03:22,0,0,0,0,0,0,0,0
10155865515453675_10155865660278675,6491828674_10155865515453675,,Lies,Eriberto Sepulveda,2017-10-11 13:20:59,0,0,0,0,0,0,0,0
10155865437148675_10155865440318675,6491828674_10155865437148675,,We're taking your questions on opioid addiction education now! Leave them in the comments below --,PBS NewsHour,2017-10-11 12:05:19,2,2,0,0,0,0,0,0
10155865437148675_10155865515433675,6491828674_10155865437148675,,Why does it still seem that mental health services are not being provided?  Isn't that the key to solving addiction?  Wasn't it supposed to be covered by insurance like health services?,Deborah Chubb,2017-10-11 12:32:18,5,4,1,0,0,0,0,0
10155865437148675_10155870282793675,6491828674_10155865437148675,10155865437148675_10155865515433675,"Pain management and mental health are two different ball parks. 
Opioids are designed to be addictive. They hijack your brain. 
Pain is not a mental problem. 
People are denied the opportunity to benefit from other modalities simply because insurance companies refuse more than 9 visits a year, apparently due to the fact that lobbyists have more control than patients over their own care. 
If you want to get people off the opioids, they need to be weened off and managed until the process is complete. Not just told no more pills. Too bad. 
If that means in patient fine. If it means they are able to live normally as the dose is decreased great.
If someone had a prescription, they are, or were, in pain, not mentally ill, or addicted because they're somehow too weak to resist it.
Totally different thing when the patient never had an Rx and never had a reason to take those kinds of pain killers.",Dana Burton,2017-10-13 07:25:29,0,0,0,0,0,0,0,0
10155865437148675_10155872333448675,6491828674_10155865437148675,10155865437148675_10155865515433675,"Excellent clarification. Thank you. So, how do we treat pain without causing addiction?",Deborah Chubb,2017-10-13 22:22:47,0,0,0,0,0,0,0,0
10155865437148675_10155865480933675,6491828674_10155865437148675,,What training does the school nurse and or counselor go through to address addiction and other issues that go along with drug use?,Christy Redden,2017-10-11 12:19:14,2,2,0,0,0,0,0,0
10155865437148675_10155865488888675,6491828674_10155865437148675,,"Make marijuana legal.  It works as well as the opioids for pain, lowers blood pressure, reduces seizures and is not addictive.",Judy Beebe,2017-10-11 12:22:32,1,0,1,0,0,0,0,0
10155865437148675_10155865499698675,6491828674_10155865437148675,,There are clandestine labs in 'our' country that produce this stuff.  We keep blaming it on Mexico and other 'wrong' places.,Steve Borne,2017-10-11 12:26:20,1,1,0,0,0,0,0,0
10155865437148675_10155865449748675,6491828674_10155865437148675,,What do you do when you suffer from chronic pain but bc of the changes can't get hydrocodone?  My Rheumatologist no longer prescribes hydrocodone and won't give a referral to pain management.   It's incredibly frustrating.,Christy Redden,2017-10-11 12:08:33,4,3,0,0,0,1,0,0
10155865437148675_10155870304313675,6491828674_10155865437148675,10155865437148675_10155865449748675,"Demand your insurer cover physical therapy modalities without limits on visits or treatment protocols that have nothing to do with opioids. 
You need everything from the hydroculator to e-stim and they are in physical therapy and pain management offices. 
Massage and maybe some occupational therapy for better body mechanics would serve you well. 
Exercise and stretching is awesome, but not always as helpful as it sounds. 
If your muscles and joints can't move correctly because of a flare up, you need to know what works. 
The meds might be necessary. 
You deserve the opportunity to get what you pay for and find out what works for your body. 
If you have been on medication and can't get more pt visits, you have been denied that chance by your insurer and their lobbyists.",Dana Burton,2017-10-13 07:38:46,1,1,0,0,0,0,0,0
10155865437148675_10155865936253675,6491828674_10155865437148675,,I am on tramadol which wasn't considered an addictive drug when i started it. Now it is. But I've had 14 spine operations so i need it.,Carl R Ebach,2017-10-11 15:03:40,0,0,0,0,0,0,0,0
10155865437148675_10155865507238675,6491828674_10155865437148675,,My point again...quit blaming 'big pharma' and doctors. ILLEGAL LABS IN OUR COUNTRY PRODUCE IT AND DISTRIBUTE TO THEIR DEALERS.  Please stop blaming the wrong people.,Steve Borne,2017-10-11 12:29:21,3,3,0,0,0,0,0,0
10155865437148675_10155869377053675,6491828674_10155865437148675,10155865437148675_10155865507238675,http://theweek.com/articles/541564/how-american-opiate-epidemic-started-by-pharmaceutical-company,Doug Fitchett,2017-10-12 22:40:00,0,0,0,0,0,0,0,0
10155865437148675_10155866087108675,6491828674_10155865437148675,,"If life in America today was not so miserable for the majority of young people, we would not be having this problem.",Suze Toquinto,2017-10-11 16:16:27,0,0,0,0,0,0,0,0
10155865437148675_10155865473083675,6491828674_10155865437148675,,"Is big pharma working on a comparable, non addictive, alternative?",Christy Redden,2017-10-11 12:16:48,3,2,0,0,1,0,0,0
10155865437148675_10155865462418675,6491828674_10155865437148675,,baby boomers are the problem for every social issue in this country,Kevin Carbonara,2017-10-11 12:12:46,2,0,0,0,2,0,0,0
10155865437148675_10155865481758675,6491828674_10155865437148675,,"If you want people to stop avoiding reality, help them to make their reality worth living in.",Jennifer Lynn,2017-10-11 12:19:38,2,2,0,0,0,0,0,0
10155865437148675_10155865485373675,6491828674_10155865437148675,,Make them over the counter...these people want to die...,Dugan Jennings,2017-10-11 12:21:15,1,1,0,0,0,0,0,0
10155865437148675_10155865447473675,6491828674_10155865437148675,,"You know if you need pain pills and they are cut off, I can understand wanting to go to heroin, but I never would any thinking person would not either, go through withdrawal find another medication for your pain, the doctors who are cutting off people are just creating problems.",Joe Shiman,2017-10-11 12:07:54,1,0,1,0,0,0,0,0
10155865437148675_10155865499218675,6491828674_10155865437148675,,The people today are making it hard for those of us who need the pain medication.,Bryant Wilkins,2017-10-11 12:26:12,2,1,1,0,0,0,0,0
10155865437148675_10155865500008675,6491828674_10155865437148675,,What a waste of time you know who the dealers are pain management,Barry Sullivan,2017-10-11 12:26:27,0,0,0,0,0,0,0,0
10155865437148675_10155865540613675,6491828674_10155865437148675,,Please don't tell the pharma companies they will hate the idea of losing money and get on an irresistible campaign!,Tracy Waters,2017-10-11 12:40:43,0,0,0,0,0,0,0,0
10155865437148675_10155865519843675,6491828674_10155865437148675,,why are school kids getting opioids in the first place?,Bill Osborne,2017-10-11 12:33:44,1,0,0,0,0,0,1,0
10155865437148675_10155865464808675,6491828674_10155865437148675,,so much a pendulum with the pain and the curing of illnesses,Thomas Godzik Jr,2017-10-11 12:13:26,0,0,0,0,0,0,0,0
10155865437148675_10155865543663675,6491828674_10155865437148675,,No mom and dad have a hard time getting them so they hide them better,Stacey M. Smith,2017-10-11 12:42:12,0,0,0,0,0,0,0,0
10155865437148675_10155865464378675,6491828674_10155865437148675,,"I've taken hydrocodone for about 20 years under the care of Rheumatologist.  Now my Rheumatologist doesn't prescribed it nor will provide a referral.   Do you have any suggestions to how to navigate this new system?  If I look into other doctors, it seems as if I'm shopping doctors.  I took less hydrocodone to manage pain than Tramadol.",Christy Redden,2017-10-11 12:13:13,3,2,0,0,0,1,0,0
10155865437148675_10155865942248675,6491828674_10155865437148675,,"Gabapentin has been prescribed to get people off opiods.  However, that stuff has side effects.😘😴",Carla Hegs,2017-10-11 15:07:23,0,0,0,0,0,0,0,0
